player_elo,opponent_elo,win,expected_prob,elo_delta
1324.0,1407.0,0,0.278,-4.166
1324.0,1026.0,1,0.969,0.47
1324.0,1573.0,1,0.054,14.193
1324.0,1180.0,1,0.84,2.401
1324.0,1124.0,1,0.909,1.364
1324.0,1222.0,1,0.764,3.541
1345.0,663.0,1,1.0,0.006
1345.0,1181.0,1,0.869,1.972
1345.0,1376.0,0,0.412,-6.176
1345.0,1413.0,0,0.314,-4.705
1345.0,1175.0,1,0.876,1.857
1345.0,1314.0,1,0.588,6.176
1345.0,1235.0,1,0.78,3.298
1345.0,1068.0,1,0.96,0.594
1345.0,1292.0,0,0.648,-9.72
1345.0,999.0,1,0.982,0.274
1345.0,1156.0,1,0.898,1.529
1345.0,1331.0,0,0.54,-8.103
1345.0,1424.0,0,0.287,-4.306
1330.0,1332.0,1,0.494,7.586
1330.0,1149.0,1,0.889,1.66
1330.0,1120.0,1,0.918,1.227
1330.0,1126.0,1,0.913,1.308
1330.0,1202.0,1,0.814,2.796
1330.0,1173.0,0,0.859,-12.886
1330.0,1408.0,0,0.289,-4.342
1330.0,1316.0,1,0.54,6.897
1330.0,1290.0,0,0.613,-9.197
1330.0,1402.0,1,0.304,10.442
1330.0,1763.0,0,0.007,-0.102
1330.0,1373.0,1,0.379,9.319
1330.0,1778.0,0,0.006,-0.086
1266.0,1366.0,1,0.24,11.396
1266.0,1280.0,0,0.46,-6.897
1266.0,1281.0,1,0.457,8.146
1266.0,1548.0,0,0.037,-0.562
1266.0,1171.0,1,0.749,3.764
1266.0,1247.0,0,0.554,-8.317
1266.0,1541.0,0,0.04,-0.607
1266.0,1448.0,0,0.11,-1.643
1266.0,1119.0,1,0.845,2.332
1266.0,1246.0,1,0.557,6.64
1266.0,1190.0,1,0.706,4.413
1266.0,619.0,1,0.999,0.009
1266.0,1434.0,0,0.126,-1.894
1266.0,1202.0,1,0.676,4.855
1266.0,1132.0,1,0.824,2.642
1266.0,1175.0,1,0.74,3.895
1266.0,1062.0,1,0.913,1.308
1266.0,1186.0,1,0.715,4.271
1266.0,1000.0,1,0.955,0.67
1266.0,1256.0,1,0.529,7.069
1266.0,1164.0,1,0.764,3.541
1266.0,1156.0,1,0.78,3.298
1266.0,1057.0,1,0.917,1.241
1266.0,976.0,1,0.966,0.514
1266.0,1195.0,1,0.694,4.595
1266.0,1087.0,1,0.887,1.694
1266.0,1010.0,1,0.95,0.748
1302.0,1325.0,0,0.434,-6.513
1302.0,1271.0,1,0.588,6.176
1302.0,994.0,1,0.972,0.42
1302.0,1071.0,1,0.935,0.981
1302.0,1117.0,1,0.894,1.593
1302.0,1075.0,1,0.932,1.024
1302.0,1031.0,1,0.958,0.634
1302.0,780.0,1,0.998,0.037
1302.0,1050.0,1,0.948,0.781
1302.0,930.0,1,0.986,0.204
1302.0,1187.0,1,0.79,3.152
1302.0,720.0,1,0.999,0.018
1302.0,1515.0,0,0.079,-1.189
1302.0,1311.0,0,0.474,-7.112
1302.0,1380.0,0,0.289,-4.342
1302.0,1484.0,0,0.11,-1.643
1302.0,1352.0,0,0.36,-5.399
1302.0,1220.0,1,0.72,4.201
1302.0,1296.0,0,0.517,-7.759
1302.0,1249.0,0,0.648,-9.72
1302.0,1240.0,0,0.671,-10.069
1324.0,1232.0,0,0.743,-11.138
1324.0,1144.0,1,0.888,1.677
1324.0,819.0,1,0.997,0.045
1324.0,1308.0,0,0.546,-8.189
1324.0,953.0,1,0.986,0.207
1324.0,1054.0,1,0.957,0.641
1324.0,1298.0,1,0.574,6.386
1324.0,1434.0,0,0.22,-3.298
1324.0,1040.0,1,0.963,0.549
1324.0,1271.0,0,0.648,-9.72
1324.0,1896.0,0,0.001,-0.021
1324.0,1101.0,1,0.929,1.069
1268.0,1462.0,1,0.097,13.548
1268.0,1526.0,0,0.049,-0.732
1268.0,1348.0,1,0.285,10.729
1268.0,1039.0,1,0.933,1.002
1268.0,1440.0,1,0.121,13.181
1268.0,1575.0,0,0.028,-0.425
1268.0,1372.0,0,0.232,-3.479
1268.0,1262.0,1,0.517,7.241
1268.0,1009.0,1,0.952,0.724
1268.0,1193.0,1,0.703,4.449
1268.0,1452.0,0,0.107,-1.61
1268.0,1395.0,0,0.188,-2.822
1263.0,1177.0,1,0.729,4.063
1263.0,1000.0,1,0.954,0.693
1270.0,1365.0,0,0.251,-3.764
1270.0,693.0,1,0.999,0.02
1270.0,1405.0,1,0.174,12.383
1270.0,1114.0,1,0.858,2.135
1270.0,687.0,1,0.999,0.018
1270.0,574.0,1,1.0,0.005
1270.0,764.0,1,0.997,0.044
1270.0,635.0,1,0.999,0.01
1270.0,1230.0,1,0.613,5.803
1270.0,1109.0,0,0.865,-12.968
1270.0,1304.0,0,0.403,-6.051
1270.0,1470.0,0,0.091,-1.364
1270.0,1305.0,1,0.401,8.991
1270.0,1219.0,1,0.643,5.359
1270.0,1255.0,0,0.543,-8.146
1270.0,1517.0,0,0.055,-0.825
1270.0,1343.0,0,0.301,-4.522
1270.0,1380.0,0,0.22,-3.298
1270.0,1164.0,1,0.772,3.418
1270.0,1363.0,1,0.255,11.171
1270.0,1575.0,0,0.029,-0.435
1270.0,1514.0,0,0.057,-0.852
1270.0,1503.0,0,0.064,-0.96
1270.0,1195.0,0,0.703,-10.551
1270.0,1445.0,0,0.118,-1.765
1270.0,1206.0,1,0.676,4.855
1270.0,1161.0,1,0.778,3.328
1270.0,857.0,1,0.991,0.128
1270.0,878.0,1,0.989,0.163
1270.0,1189.0,0,0.718,-10.764
1270.0,793.0,1,0.996,0.062
1270.0,982.0,1,0.965,0.526
1270.0,877.0,1,0.989,0.161
1295.0,1166.0,1,0.815,2.77
1295.0,1181.0,1,0.788,3.181
1295.0,1341.0,0,0.371,-5.559
1295.0,1292.0,0,0.509,-7.63
1295.0,1388.0,0,0.255,-3.829
1295.0,1285.0,0,0.529,-7.931
1295.0,1219.0,1,0.706,4.413
1295.0,1144.0,1,0.85,2.243
1295.0,1484.0,0,0.102,-1.529
1295.0,1323.0,1,0.42,8.698
1295.0,1083.0,1,0.92,1.202
1295.0,1457.0,0,0.134,-2.012
1295.0,1220.0,1,0.703,4.449
1295.0,1406.0,0,0.218,-3.269
1295.0,1073.0,1,0.928,1.08
1295.0,1582.0,0,0.035,-0.531
1295.0,1510.0,0,0.078,-1.164
1295.0,964.0,1,0.978,0.325
1295.0,1520.0,0,0.07,-1.046
1295.0,1438.0,0,0.162,-2.424
1295.0,1399.0,0,0.232,-3.479
1295.0,1120.0,0,0.882,-13.235
1291.0,1181.0,1,0.78,3.298
1291.0,1158.0,1,0.822,2.667
1291.0,1057.0,1,0.937,0.95
1291.0,1172.0,1,0.797,3.039
1291.0,1200.0,1,0.74,3.895
1291.0,1182.0,0,0.778,-11.672
1291.0,1116.0,1,0.882,1.765
1336.0,1123.0,1,0.921,1.189
1336.0,1181.0,1,0.856,2.156
1336.0,1153.0,1,0.892,1.626
1336.0,1261.0,1,0.703,4.449
1336.0,1121.0,1,0.922,1.164
1336.0,1191.0,1,0.841,2.378
1336.0,1322.0,1,0.54,6.897
1336.0,1296.0,1,0.613,5.803
1336.0,1160.0,1,0.884,1.747
1336.0,1502.0,0,0.129,-1.933
1336.0,1203.0,0,0.822,-12.333
1336.0,1218.0,0,0.796,-11.933
1341.0,1232.0,1,0.778,3.328
1341.0,1117.0,1,0.929,1.058
1341.0,1171.0,1,0.876,1.857
1341.0,1174.0,0,0.872,-13.087
1341.0,1179.0,1,0.866,2.012
1334.0,1234.0,1,0.76,3.604
1334.0,1196.0,1,0.83,2.543
1334.0,1115.0,1,0.926,1.116
1315.0,1305.0,1,0.529,7.069
1315.0,1333.0,1,0.448,8.274
1315.0,1231.0,1,0.725,4.132
1275.0,1219.0,1,0.656,5.163
1275.0,1258.0,1,0.549,6.768
1275.0,1060.0,1,0.922,1.164
1275.0,1301.0,1,0.426,8.614
1275.0,1281.0,1,0.483,7.759
1275.0,1543.0,0,0.044,-0.656
1275.0,1231.0,1,0.624,5.64
1272.0,1467.0,0,0.096,-1.437
1272.0,1192.0,1,0.715,4.271
1296.0,671.0,1,0.999,0.011
1296.0,1210.0,0,0.729,-10.937
1296.0,1252.0,0,0.624,-9.36
1296.0,1085.0,1,0.919,1.215
1296.0,1170.0,0,0.81,-12.151
1296.0,1720.0,0,0.008,-0.113
1296.0,1594.0,0,0.031,-0.47
1296.0,1168.0,1,0.814,2.796
1296.0,1138.0,1,0.86,2.093
1296.0,1181.0,1,0.79,3.152
1307.0,1512.0,0,0.086,-1.294
1307.0,1320.0,0,0.463,-6.94
1307.0,1206.0,0,0.762,-11.428
1307.0,1339.0,1,0.409,8.866
1307.0,1194.0,1,0.786,3.21
1307.0,1480.0,0,0.12,-1.801
1307.0,1611.0,0,0.029,-0.44
1307.0,1313.0,0,0.483,-7.241
1337.0,1139.0,0,0.907,-13.608
1337.0,705.0,1,0.999,0.01
1337.0,1081.0,1,0.95,0.748
1337.0,1217.0,0,0.799,-11.989
1337.0,1138.0,1,0.908,1.378
1337.0,1019.0,1,0.975,0.376
1337.0,1073.0,1,0.954,0.685
1337.0,1053.0,1,0.963,0.549
1328.0,1214.0,1,0.788,3.181
1328.0,1194.0,1,0.824,2.642
1328.0,1196.0,1,0.82,2.693
1316.0,1189.0,1,0.812,2.822
1316.0,1188.0,1,0.814,2.796
1316.0,1234.0,1,0.72,4.201
1316.0,1304.0,0,0.534,-8.017
1316.0,1230.0,1,0.729,4.063
1316.0,1082.0,1,0.937,0.95
1316.0,1470.0,0,0.145,-2.178
1316.0,1305.0,1,0.532,7.026
1316.0,1299.0,1,0.549,6.768
1316.0,1301.0,0,0.543,-8.146
1316.0,1156.0,1,0.863,2.052
1308.0,1222.0,1,0.729,4.063
1308.0,951.0,1,0.984,0.242
1308.0,1196.0,1,0.784,3.239
1331.0,1263.0,0,0.686,-10.295
1331.0,1293.0,1,0.608,5.885
1331.0,1376.0,0,0.373,-5.6
1331.0,1489.0,0,0.14,-2.093
1331.0,1178.0,0,0.853,-12.801
1331.0,1164.0,1,0.872,1.913
1321.0,1350.0,1,0.417,8.741
1321.0,1245.0,0,0.706,-10.587
1321.0,1303.0,1,0.552,6.726
1321.0,1473.0,1,0.148,12.779
1321.0,1470.0,0,0.152,-2.287
1300.0,1317.0,1,0.451,8.232
1300.0,1240.0,0,0.666,-9.992
1300.0,1278.0,1,0.563,6.555
1300.0,1210.0,1,0.738,3.928
1300.0,1299.0,1,0.503,7.457
1300.0,1204.0,1,0.751,3.731
1300.0,1055.0,1,0.944,0.843
1300.0,993.0,1,0.972,0.425
1296.0,1355.0,0,0.336,-5.046
1296.0,1290.0,0,0.517,-7.759
1296.0,1222.0,1,0.701,4.485
1296.0,1434.0,0,0.17,-2.543
1296.0,1440.0,1,0.16,12.599
1296.0,1126.0,1,0.876,1.857
1311.0,1268.0,0,0.621,-9.319
1311.0,1219.0,0,0.743,-11.138
1311.0,1209.0,1,0.764,3.541
1311.0,1040.0,1,0.958,0.634
1311.0,1082.0,1,0.933,1.002
1339.0,1322.0,0,0.549,-8.232
1339.0,1265.0,0,0.701,-10.515
1339.0,1291.0,0,0.635,-9.521
1383.0,1158.0,1,0.93,1.046
1383.0,1258.0,0,0.808,-12.125
1383.0,1319.0,0,0.676,-10.145
1383.0,1224.0,0,0.862,-12.927
1383.0,1516.0,0,0.178,-2.667
1383.0,1385.0,0,0.494,-7.414
1388.0,1673.0,0,0.036,-0.543
1388.0,1425.0,0,0.395,-5.926
1388.0,1358.0,0,0.585,-8.782
1388.0,1289.0,1,0.758,3.635
1388.0,1286.0,1,0.764,3.541
1388.0,1297.0,1,0.74,3.895
1388.0,1465.0,0,0.292,-4.378
1388.0,1271.0,1,0.794,3.095
1383.0,1245.0,1,0.83,2.543
1383.0,1251.0,1,0.82,2.693
1355.0,1333.0,0,0.563,-8.445
1355.0,1318.0,1,0.605,5.926
1355.0,1358.0,1,0.491,7.63
1355.0,1201.0,1,0.855,2.178
1355.0,1311.0,1,0.624,5.64
1355.0,1279.0,1,0.706,4.413
1355.0,1327.0,0,0.58,-8.698
1360.0,1330.0,1,0.585,6.218
1360.0,1225.0,0,0.826,-12.383
1360.0,1138.0,1,0.928,1.08
1325.0,1337.0,0,0.466,-6.983
1325.0,1371.0,0,0.371,-5.559
1325.0,1296.0,1,0.583,6.259
1325.0,1376.0,1,0.357,9.641
1325.0,1533.0,0,0.084,-1.254
1325.0,1301.0,1,0.569,6.47
1332.0,1329.0,0,0.509,-7.63
1332.0,1289.0,0,0.621,-9.319
1332.0,1394.0,1,0.329,10.069
1339.0,1246.0,1,0.745,3.829
1339.0,1368.0,0,0.417,-6.259
1339.0,1412.0,0,0.301,-4.522
1339.0,1373.0,0,0.403,-6.051
1339.0,1217.0,1,0.803,2.956
1339.0,1233.0,1,0.772,3.418
1343.0,1517.0,0,0.119,-1.783
1343.0,1270.0,1,0.699,4.522
1343.0,1219.0,0,0.807,-12.098
1343.0,1470.0,0,0.188,-2.822
1343.0,1429.0,0,0.271,-4.063
1343.0,1305.0,1,0.608,5.885
1343.0,1335.0,1,0.523,7.155
1343.0,1330.0,1,0.537,6.94
1343.0,1330.0,0,0.537,-8.06
1320.0,1340.0,1,0.443,8.36
1320.0,1336.0,1,0.454,8.189
1320.0,1383.0,0,0.326,-4.893
1320.0,1262.0,1,0.661,5.085
1320.0,1190.0,1,0.817,2.744
1320.0,1431.0,0,0.218,-3.269
1320.0,1169.0,1,0.85,2.243
1320.0,1251.0,1,0.689,4.668
1320.0,1314.0,0,0.517,-7.759
1320.0,1482.0,0,0.134,-2.012
1320.0,1479.0,0,0.138,-2.073
1320.0,1426.0,1,0.228,11.582
1300.0,1357.0,1,0.342,9.876
1300.0,1483.0,0,0.108,-1.626
1300.0,1412.0,1,0.216,11.761
1327.0,1443.0,0,0.208,-3.124
1327.0,1369.0,0,0.381,-5.721
1327.0,1439.0,1,0.216,11.761
1325.0,1352.0,0,0.423,-6.344
1325.0,1060.0,1,0.955,0.678
1325.0,1100.0,1,0.93,1.046
1325.0,1221.0,0,0.768,-11.521
1325.0,1292.0,1,0.594,6.092
1325.0,1338.0,1,0.463,8.06
1325.0,1223.0,1,0.764,3.541
1310.0,1487.0,0,0.115,-1.729
1310.0,1322.0,0,0.466,-6.983
1310.0,1291.0,1,0.554,6.683
1310.0,1336.0,1,0.426,8.614
1310.0,1402.0,0,0.257,-3.862
1310.0,1480.0,0,0.124,-1.857
1310.0,1619.0,0,0.028,-0.416
1310.0,1510.0,0,0.091,-1.364
1310.0,1562.0,0,0.052,-0.781
1310.0,1373.0,1,0.326,10.107
1359.0,1567.0,0,0.084,-1.254
1359.0,1448.0,0,0.264,-3.962
1359.0,1569.0,0,0.082,-1.227
1359.0,1297.0,0,0.671,-10.069
1359.0,1364.0,0,0.486,-7.284
1359.0,1109.0,1,0.947,0.799
1359.0,1246.0,1,0.786,3.21
1359.0,1062.0,1,0.968,0.475
1359.0,1447.0,0,0.266,-3.995
1359.0,1233.0,0,0.81,-12.151
1359.0,1225.0,0,0.824,-12.358
1359.0,1285.0,0,0.701,-10.515
1359.0,1858.0,0,0.003,-0.048
1359.0,1117.0,1,0.942,0.871
1359.0,1430.0,0,0.306,-4.595
1359.0,1335.0,1,0.569,6.47
1359.0,1325.0,0,0.597,-8.949
1359.0,1430.0,1,0.306,10.405
1359.0,1432.0,1,0.301,10.478
1359.0,1352.0,0,0.52,-7.802
1359.0,1403.0,0,0.376,-5.64
1353.0,1490.0,0,0.171,-2.568
1353.0,1495.0,0,0.163,-2.448
1353.0,1816.0,0,0.005,-0.072
1353.0,1549.0,0,0.095,-1.422
1353.0,1593.0,0,0.059,-0.89
1353.0,1540.0,0,0.104,-1.561
1353.0,1220.0,1,0.822,2.667
1353.0,1444.0,0,0.26,-3.895
1353.0,1213.0,1,0.834,2.495
1353.0,1375.0,1,0.437,8.445
1353.0,1509.0,0,0.142,-2.135
1353.0,1395.0,1,0.381,9.279
1353.0,1225.0,1,0.814,2.796
1353.0,1136.0,1,0.924,1.14
1353.0,1382.0,0,0.417,-6.259
1367.0,1298.0,0,0.689,-10.332
1367.0,1422.0,0,0.347,-5.202
1380.0,1709.0,0,0.022,-0.332
1380.0,1164.0,1,0.923,1.152
1380.0,1517.0,0,0.171,-2.568
1380.0,1255.0,0,0.808,-12.125
1380.0,1219.0,1,0.865,2.032
1380.0,1305.0,1,0.703,4.449
1380.0,1429.0,0,0.363,-5.439
1380.0,1470.0,0,0.262,-3.928
1380.0,1263.0,1,0.794,3.095
1380.0,1453.0,0,0.301,-4.522
1380.0,1355.0,0,0.571,-8.572
1380.0,1595.0,0,0.078,-1.164
1380.0,1359.0,1,0.56,6.598
1380.0,1308.0,1,0.696,4.558
1380.0,1327.0,1,0.648,5.28
1426.0,1304.0,1,0.803,2.956
1426.0,1411.0,1,0.543,6.854
1426.0,1455.0,0,0.417,-6.259
1426.0,1386.0,0,0.613,-9.197
1426.0,1331.0,0,0.749,-11.236
1426.0,1412.0,1,0.54,6.897
1426.0,1289.0,1,0.829,2.568
1426.0,1427.0,1,0.497,7.543
1426.0,1421.0,0,0.514,-7.716
1426.0,1320.0,0,0.772,-11.582
1426.0,1186.0,0,0.941,-14.11
1426.0,1376.0,1,0.64,5.399
1426.0,1340.0,1,0.729,4.063
1426.0,1289.0,0,0.829,-12.432
1426.0,1495.0,0,0.311,-4.668
1426.0,1494.0,0,0.314,-4.705
1437.0,1297.0,0,0.834,-12.505
1437.0,1350.0,1,0.731,4.029
1437.0,1355.0,1,0.72,4.201
1437.0,1615.0,0,0.114,-1.712
1437.0,1513.0,1,0.294,10.587
1437.0,1334.0,1,0.766,3.51
1437.0,1208.0,1,0.933,1.002
1437.0,1581.0,0,0.16,-2.401
1437.0,1669.0,0,0.065,-0.971
1437.0,1367.0,0,0.691,-10.369
1437.0,1387.0,0,0.64,-9.601
1437.0,1340.0,1,0.753,3.699
1339.0,1285.0,1,0.651,5.241
1339.0,1338.0,0,0.503,-7.543
1339.0,1320.0,0,0.554,-8.317
1304.0,1181.0,1,0.805,2.929
1304.0,1006.0,1,0.969,0.47
1304.0,1245.0,0,0.664,-9.954
1304.0,1285.0,1,0.554,6.683
1304.0,1309.0,1,0.486,7.716
1304.0,1349.0,1,0.373,9.4
1304.0,1292.0,1,0.534,6.983
1304.0,1385.0,0,0.282,-4.236
1316.0,1003.0,1,0.973,0.398
1316.0,1284.0,0,0.591,-8.866
1316.0,1858.0,0,0.002,-0.029
1316.0,1305.0,0,0.532,-7.974
1316.0,1359.0,1,0.379,9.319
1316.0,1381.0,0,0.321,-4.818
1311.0,1017.0,1,0.967,0.492
1311.0,1221.0,1,0.738,3.928
1311.0,1018.0,1,0.967,0.497
1360.0,1368.0,0,0.477,-7.155
1360.0,1412.0,0,0.355,-5.32
1360.0,1246.0,1,0.788,3.181
1360.0,1070.0,1,0.966,0.514
1360.0,1208.0,0,0.852,-12.779
1360.0,1373.0,0,0.463,-6.94
1360.0,1233.0,0,0.812,-12.178
1360.0,862.0,1,0.997,0.048
1366.0,1314.0,0,0.645,-9.68
1366.0,1467.0,0,0.238,-3.572
1341.0,1353.0,1,0.466,8.017
1341.0,1246.0,1,0.749,3.764
1341.0,1203.0,1,0.83,2.543
1341.0,1238.0,1,0.766,3.51
1329.0,1294.0,1,0.599,6.009
1329.0,1858.0,0,0.002,-0.034
1329.0,1021.0,1,0.972,0.42
1329.0,1166.0,1,0.867,1.992
1329.0,1011.0,1,0.975,0.376
1329.0,1204.0,1,0.808,2.875
1322.0,975.0,1,0.982,0.271
1322.0,1235.0,0,0.731,-10.971
1322.0,1143.0,1,0.887,1.694
1322.0,1206.0,1,0.792,3.124
1322.0,1251.0,1,0.694,4.595
1322.0,1189.0,1,0.822,2.667
1322.0,1136.0,1,0.895,1.577
1322.0,1169.0,1,0.853,2.199
1322.0,1148.0,1,0.881,1.783
1293.0,1043.0,1,0.947,0.799
1293.0,1276.0,1,0.549,6.768
1293.0,1065.0,1,0.932,1.013
1293.0,1340.0,0,0.368,-5.519
1293.0,1383.0,1,0.262,11.072
1293.0,1396.0,1,0.234,11.49
1293.0,1123.0,1,0.876,1.857
1293.0,1122.0,1,0.877,1.838
1334.0,1177.0,0,0.859,-12.886
1334.0,1225.0,1,0.778,3.328
1334.0,1714.0,0,0.012,-0.186
1334.0,1209.0,0,0.808,-12.125
1334.0,1149.0,1,0.894,1.593
1334.0,1308.0,0,0.574,-8.614
1334.0,1177.0,1,0.859,2.114
1334.0,1122.0,0,0.92,-13.798
1344.0,1090.0,1,0.949,0.764
1344.0,1261.0,0,0.722,-10.834
1344.0,1049.0,1,0.968,0.486
1341.0,1139.0,1,0.911,1.335
1341.0,1440.0,0,0.242,-3.635
1341.0,1701.0,0,0.016,-0.234
1341.0,1310.0,0,0.588,-8.824
1341.0,1573.0,0,0.065,-0.971
1341.0,1253.0,1,0.734,3.995
1341.0,1407.0,0,0.319,-4.78
1352.0,1461.0,0,0.222,-3.328
1352.0,1239.0,0,0.786,-11.79
1352.0,1361.0,0,0.474,-7.112
1352.0,1022.0,1,0.978,0.328
1352.0,1461.0,1,0.222,11.672
1352.0,1065.0,1,0.965,0.531
1352.0,1354.0,1,0.494,7.586
1352.0,1246.0,0,0.772,-11.582
1352.0,1269.0,1,0.722,4.166
1352.0,1142.0,1,0.918,1.227
1352.0,1212.0,1,0.834,2.495
1352.0,1058.0,1,0.967,0.492
1352.0,1105.0,0,0.945,-14.175
1352.0,1508.0,0,0.142,-2.135
1352.0,1708.0,0,0.016,-0.245
1352.0,1516.0,1,0.131,13.028
1352.0,1318.0,0,0.597,-8.949
1352.0,1243.0,1,0.778,3.328
1352.0,1326.0,1,0.574,6.386
1352.0,1074.0,1,0.961,0.587
1352.0,1218.0,1,0.824,2.642
1352.0,1017.0,1,0.979,0.31
1352.0,1052.0,1,0.969,0.46
1320.0,1019.0,1,0.97,0.455
1320.0,1264.0,1,0.656,5.163
1320.0,1153.0,1,0.872,1.913
1320.0,1348.0,1,0.42,8.698
1320.0,1077.0,1,0.943,0.862
1320.0,1136.0,1,0.893,1.61
1320.0,1105.0,1,0.922,1.164
1320.0,1354.0,0,0.403,-6.051
1320.0,1298.0,1,0.563,6.555
1320.0,1442.0,0,0.197,-2.956
1320.0,1386.0,1,0.319,10.22
1320.0,1337.0,0,0.451,-6.768
1320.0,1517.0,0,0.094,-1.407
1320.0,1098.0,1,0.928,1.08
1320.0,1539.0,0,0.074,-1.116
1320.0,1215.0,1,0.77,3.449
1320.0,1322.0,1,0.494,7.586
1320.0,1112.0,1,0.916,1.254
1320.0,1734.0,0,0.008,-0.127
1296.0,988.0,0,0.972,-14.58
1296.0,991.0,1,0.971,0.435
1296.0,1049.0,1,0.945,0.825
1296.0,1337.0,1,0.384,9.238
1296.0,1317.0,0,0.44,-6.598
1296.0,1134.0,1,0.866,2.012
1296.0,1086.0,1,0.918,1.227
1296.0,1066.0,1,0.934,0.992
1296.0,1243.0,1,0.648,5.28
1296.0,1131.0,1,0.87,1.952
1296.0,1317.0,1,0.44,8.402
1296.0,1220.0,1,0.706,4.413
1296.0,1207.0,1,0.736,3.962
1296.0,1337.0,0,0.384,-5.762
1241.0,1232.0,1,0.526,7.112
1241.0,948.0,1,0.967,0.497
1241.0,1197.0,1,0.624,5.64
1241.0,1277.0,1,0.398,9.032
1241.0,1043.0,1,0.907,1.392
1241.0,1040.0,1,0.91,1.349
1241.0,1316.0,0,0.297,-4.449
1241.0,1234.0,1,0.52,7.198
1241.0,1400.0,0,0.138,-2.073
1241.0,1565.0,0,0.023,-0.351
1241.0,1776.0,0,0.002,-0.032
1241.0,1434.0,1,0.098,13.533
1241.0,1179.0,1,0.671,4.931
1241.0,1194.0,1,0.632,5.519
1253.0,1306.0,0,0.352,-5.28
1253.0,1108.0,1,0.841,2.378
1253.0,1172.0,0,0.718,-10.764
1253.0,1278.0,1,0.429,8.572
1253.0,1317.0,1,0.324,10.145
1253.0,1340.0,0,0.269,-4.029
1253.0,1549.0,0,0.032,-0.481
1253.0,1326.0,1,0.301,10.478
1253.0,1405.0,0,0.148,-2.221
1253.0,1316.0,0,0.326,-4.893
1253.0,1375.0,0,0.197,-2.956
1253.0,1452.0,0,0.092,-1.378
1253.0,1156.0,0,0.753,-11.301
1250.0,1287.0,0,0.395,-5.926
1250.0,1190.0,0,0.666,-9.992
1250.0,1149.0,1,0.762,3.572
1250.0,1211.0,1,0.61,5.844
1250.0,1162.0,1,0.734,3.995
1250.0,1404.0,0,0.145,-2.178
1250.0,1135.0,1,0.79,3.152
1250.0,1305.0,0,0.347,-5.202
1250.0,1237.0,1,0.537,6.94
1250.0,1509.0,0,0.048,-0.724
1250.0,1203.0,1,0.632,5.519
1250.0,1178.0,1,0.696,4.558
1250.0,1222.0,1,0.58,6.302
1250.0,726.0,1,0.998,0.036
1250.0,1282.0,0,0.409,-6.134
1250.0,1488.0,0,0.061,-0.91
1250.0,1473.0,0,0.071,-1.069
1250.0,1309.0,0,0.336,-5.046
1250.0,972.0,1,0.961,0.587
1245.0,1424.0,0,0.113,-1.694
1245.0,1135.0,1,0.78,3.298
1245.0,1441.0,0,0.095,-1.422
1245.0,1363.0,0,0.204,-3.067
1245.0,1109.0,0,0.827,-12.408
1245.0,1268.0,1,0.434,8.487
1245.0,999.0,1,0.944,0.834
1245.0,960.0,1,0.964,0.543
1245.0,831.0,1,0.992,0.127
1245.0,1004.0,1,0.941,0.881
1245.0,846.0,1,0.99,0.15
1245.0,1494.0,0,0.054,-0.807
1245.0,1379.0,1,0.176,12.358
1245.0,1389.0,0,0.16,-2.401
1219.0,1165.0,1,0.651,5.241
1219.0,1196.0,1,0.566,6.513
1219.0,1121.0,0,0.756,-11.333
1219.0,1227.0,1,0.477,7.845
1219.0,1222.0,1,0.491,7.63
1219.0,1279.0,1,0.334,9.992
1219.0,764.0,1,0.995,0.079
1219.0,667.0,1,0.998,0.026
1219.0,588.0,1,0.999,0.01
1219.0,803.0,1,0.992,0.124
1201.0,1205.0,1,0.488,7.673
1201.0,1064.0,1,0.829,2.568
1201.0,1045.0,1,0.858,2.135
1201.0,1269.0,0,0.314,-4.705
1201.0,1413.0,0,0.08,-1.202
1201.0,1212.0,0,0.468,-7.026
1201.0,1248.0,1,0.368,9.481
1201.0,1063.0,1,0.83,2.543
1201.0,1222.0,1,0.44,8.402
1201.0,1401.0,0,0.091,-1.364
1201.0,1588.0,0,0.011,-0.172
1328.0,1223.0,1,0.77,3.449
1328.0,1092.0,1,0.938,0.93
1325.0,939.0,1,0.988,0.174
1325.0,1042.0,1,0.963,0.556
1325.0,858.0,0,0.995,0.0
1325.0,972.0,1,0.983,0.253
1325.0,1131.0,1,0.903,1.452
1325.0,1041.0,1,0.963,0.549
1323.0,883.0,1,0.994,0.094
1323.0,1020.0,1,0.97,0.445
1323.0,713.0,1,0.999,0.013
1323.0,1000.0,1,0.976,0.355
1323.0,1044.0,1,0.961,0.581
1323.0,1065.0,1,0.951,0.732
1322.0,1108.0,1,0.922,1.177
1322.0,967.0,1,0.983,0.248
1319.0,866.0,1,0.995,0.081
1319.0,906.0,1,0.991,0.128
1319.0,1093.0,1,0.931,1.035
1319.0,1454.0,1,0.174,12.383
1319.0,1468.0,0,0.152,-2.287
1319.0,1303.0,0,0.546,-8.189
1313.0,1287.0,0,0.574,-8.614
1313.0,677.0,1,0.999,0.01
1313.0,812.0,1,0.997,0.047
1313.0,1024.0,1,0.965,0.52
1313.0,1359.0,1,0.371,9.441
1313.0,1246.0,1,0.684,4.743
1311.0,937.0,1,0.987,0.2
1311.0,1118.0,1,0.902,1.467
1302.0,1137.0,1,0.87,1.952
1302.0,1172.0,1,0.817,2.744
1302.0,1103.0,1,0.908,1.378
